rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol
5210,5020034,K03688.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.11911,0.933,7.5384,124650,77.23,1851,2775.75
7818,9652632,K07217.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.48881,0.931,5.94523,131000,83.26,1852,2776.19
6027,2452289,K04942.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,1,0,6.03536,0.707,9.211,47.2,1.88,1852,2779.94
3771,8487805,K04206.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.530959,0.348,2.417,84.4,0.69,1852,2764.64
6940,3530668,K05986.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.002,0,1,0,0,1.9462,0.249,4.0336,130720,52.58,1853,2779.44
5246,3124420,K03918.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.948952,0.959,4.3809,458460,115.31,1853,2796.38
3428,10729472,K04453.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.141,0,1,0,0,0.834423,0.163,1.873,50.9,0.64,1854,2794.84
7968,5397905,K06577.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.618061,0.944,1.892,25.1,0.51,1854,2791.09
764,4480676,K01321.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.711967,1.268,2.0221,6227.5,33.34,1855,2808.98
4746,5120225,K07717.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.04162,1.237,8.1218,1840.5,30.94,1858,2828.16
818,12506351,K01446.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.22776,1.111,2.7545,46148,48.79,1859,2809.86
2870,10488450,K00290.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,2.6834,0.763,1.8592,234.7,2.55,1860,2833.83
6500,7941635,K05449.01,Unknown,CANDIDATE,CANDIDATE,0.768,0,1,0,0,0.762724,1.252,1.98818,9782.2,41.02,1860,2827.5
9453,12453855,K08080.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.559644,1.264,0.677,1812.6,27.21,1860,2854.44
6633,9934274,K05735.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,4.99472,0.698,3.44,53,2.2,1861,2836.06
8167,8243263,K07000.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.75928,1.026,3.19585,32091,40.79,1861,2828.82
4572,6720773,K04868.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.31835,0.427,0.871,113.2,1.23,1861,2827.4
9068,10471055,K08017.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.933747,0.167,3.629,49.9,0.63,1863,2852.33
7492,10264202,K07300.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.517574,1.021,2.23102,87205,37.02,1863,2827.01
424,6311681,K01122.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.844786,1.297,3.5289,2468.5,35.27,1864,2846.03
2348,3130548,K02773.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.878856,0.41,1.1014,269.7,1.57,1864,2857.19
8817,4851338,K06461.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.23516,0.678,4.713,64.6,0.92,1866,2861.14
8599,4843592,K04683.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.967073,1.222,2.4875,773.5,28.15,1867,2870.56
8772,6929016,K06790.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,0.733726,0.291,2.309,114.6,0.86,1867,2891.64
1018,12108312,K01492.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.705448,1.2,2.9423,462.4,20.03,1868,2899.07
4061,9777724,K04197.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,1.33258,0.422,3.222,127,1.25,1868,2873.72
4674,9459162,K04818.01,Unknown,CANDIDATE,CANDIDATE,0.998,0,0,0,0,3.79893,0.13,4.112,47,1.46,1869,2888.6
3679,10858785,K04171.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.952371,1.2,3.926,352.5,21.96,1870,2885.01
2744,8051946,K03038.01,Kepler-1416 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,1.49515,0.974,3.43,52,1.44,1870,2880.38
5614,3228988,K03992.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.730947,1.158,4.223,227.7,15.83,1870,2886.66
4063,5340878,K04199.01,Kepler-1566 b,CONFIRMED,FALSE POSITIVE,0.146,0,1,0,0,0.539915,0.291,1.1466,97,0.82,1871,2901.68
8750,8804845,K02039.02,Kepler-1067 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,0.762132,0.399,1.22,63.7,0.75,1872,2913.14
7060,5034333,K06124.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.93228,1.291,11.0301,6405.9,90.57,1872,2902.34
2456,9825174,K02880.01,Kepler-1377 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,0.740926,0.202,1.0163,195.5,1.22,1873,2909.21
3565,11553706,K00009.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,3.71981,1.279,3.5317,2958.2,87.21,1873,2912.21
8434,9644683,K07214.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.585941,1.254,4.6979,1943.6,26.57,1873,2897.54
5894,8558011,K00577.02,Kepler-607 b,CONFIRMED,CANDIDATE,1,0,0,0,0,0.638163,0.092,1.2313,109.7,0.91,1874,2928.31
1154,5387843,K01762.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.406,0,0,1,0,0.870694,0.832,1.2137,438.5,2.09,1876,2923.54
1169,11547505,K01655.01,Kepler-922 b,CONFIRMED,CANDIDATE,1,0,0,0,0,0.938467,0.054,1.3015,217.4,1.58,1876,2919.17
2926,11624249,K00356.01,Kepler-536 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.82708,0.033,1.96401,1164.7,5.95,1877,2925.17
8778,11501774,K07451.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,1,0,0,0.691824,0.3501,5.965,165.9,1.23,1878,2938.32
7778,2860594,K06296.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.49994,0.531,11.3096,47751,59.94,1878,2942.15
5644,3248019,K01759.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.3341,0.986,3.14624,61691,44.9,1880,2954.64
4575,10191036,K03218.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.21375,0.57,3.371,28.9,0.59,1880,2945.61
481,2441728,K01000.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.856895,0.554,1.3078,82.2,0.82,1881,2960.82
6119,4815612,K05090.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.92842,0.818,3.8253,191240,79.4,1882,2960.96
9023,3448456,K07656.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.77695,0.047,1.288,396,1.72,1882,2974.07
5742,5952366,K03947.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.905679,1.272,2.1164,2299,35.74,1882,2950.42
5194,8047283,K03760.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.775445,1.272,1.8764,6791.4,35.53,1883,2974.07
2072,5513012,K02668.01,Kepler-1310 b,CONFIRMED,CANDIDATE,1,0,0,0,0,0.679337,0.209,1.2188,240.7,1.4,1883,2982.78
3623,5041847,K04085.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,0.914469,1.271,2.695,3426.3,36.84,1884,2978.16
5661,7613620,K07843.01,Unknown,CANDIDATE,CANDIDATE,0.8,0,0,0,0,0.619023,0.387,1.496,77.9,0.79,1885,2985.06
3858,9642018,K04430.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.505112,0.841,0.4053,212.8,1.58,1886,2970.58
2396,4138951,K02866.01,Kepler-1373 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,1.29123,0.2,1.855,66,0.89,1887,2993.7
5871,8758136,K03006.01,Unknown,CANDIDATE,CANDIDATE,0.256,0,0,0,0,0.998213,0.436,2.489,118.8,1.1,1888,2998.77
7637,6953219,K06797.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,1,1,0.566802,0.3857,1.842,288.4,1.4,1889,3012
5844,7461307,K02909.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.773593,0.388,1.7603,80.6,0.82,1890,3022.82
8450,7032383,K06811.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.566797,0.119,4.109,69.4,0.64,1890,2993.84
5621,11392017,K01653.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.002,0,0,1,0,2.4557,1.205,3.1,273.8,55.95,1891,3017.14
5657,5773121,K04002.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,0.524176,0.318,0.7648,236.8,1.27,1891,3049.23
9117,7097571,K06818.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.21396,0.634,6.7598,123360,57.06,1891,3030.64
5328,7296094,K03790.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.005,0,1,0,0,0.890745,0.599,1.9215,120030,36.92,1892,3015.62
1696,3337432,K02265.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.97601,0.715,4.274,103.2,2.27,1892,3034.68
9423,11234677,K07423.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.58743,0.718,2.66475,76162,37.64,1893,3023.98
8871,10341777,K07610.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.933747,0.057,3.435,18.6,0.36,1893,3026.99
8232,8301013,K07013.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.21403,0.371,5.64264,349110,94.23,1894,3041.8
9167,10471005,K08016.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.933746,0.096,3.074,34.3,0.63,1895,3029.67
8246,11144439,K07412.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.609125,0.242,0.655,139.2,0.96,1896,3049.07
7750,7970629,K06942.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.02553,0.883,3.52048,110950,43.68,1896,3066.26
1742,4055304,K02119.01,Kepler-1107 b,CONFIRMED,CANDIDATE,1,0,0,0,0,0.571038,0.876,1.1267,242.1,1.65,1897,3069.59
5117,9892816,K01955.03,Kepler-342 e,CONFIRMED,CANDIDATE,1,0,0,0,0,1.64422,0.942,2.9122,47.8,1.18,1897,3071.95
5288,8588377,K03861.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.994662,1.244,1.576,1370.5,31.84,1898,3078.85
8466,7198648,K06840.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,0.5668,0.851,5.543,198,1.27,1900,3084.6
8089,5529501,K06592.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,1.51945,0.599,2.95,13.7,0.5,1901,3080.82
6171,4945035,K05108.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.17468,0.98,2.5167,356.4,3.06,1901,3076.92
7465,5952309,K06636.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.905678,0.357,1.249,70.4,0.78,1901,3074.42
1786,8219268,K02133.01,Kepler-91 b,CONFIRMED,FALSE POSITIVE,0.059,1,0,0,0,6.24668,0.877,11.261,396.8,14.93,1902,3095.83
3656,6276994,K04095.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.10601,0.532,2.577,52.9,0.77,1903,3093.39
4352,2710623,K04532.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.02088,0.148,2.429,33.4,0.64,1903,3115.14
3884,8508126,K04299.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.980505,1.206,1.4068,426.6,26.35,1904,3100.61
3862,9535876,K04225.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.960844,1.143,3.22,141.7,19.15,1904,3120.32
9104,10535926,K08023.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.933736,0.21,4.517,35.1,0.57,1904,3116.05
4974,4848423,K03560.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.50176,0.518,5.85519,387900,90.92,1905,3110.42
5199,10095484,K03839.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.677761,1.205,3.7085,877.9,22.15,1906,3136.01
5634,3119256,K02784.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,4.14245,0.386,2.203,69.9,1.82,1907,3128.33
9376,8673511,K08277.01,Unknown,CANDIDATE,CANDIDATE,0.449,0,0,0,0,0.757261,0.322,0.905,36.5,0.58,1908,3119.75
425,6365321,K01123.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,0.848484,1.264,1.4451,1907.4,32.11,1908,3117.82
3922,7259249,K04237.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.950736,0.57,1.1434,175.1,1.39,1908,3129.59
8728,11564013,K03714.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.875268,1.258,1.6038,11701,39.19,1910,3157.34
4735,5398002,K03213.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,14.1585,1.204,46.356,347.3,90.09,1910,3145
8252,9597729,K04417.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.131,0,0,1,0,0.876305,1.207,1.11,170.9,22.24,1911,3156.02
4336,5476671,K04598.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.82418,1.171,2.839,208.1,17.8,1912,3155.32
1620,5621125,K01814.01,Kepler-959 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.8008,0.367,5.762,501.4,17.38,1912,3158.09
7389,5476671,K04598.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.824181,1.174,2.4864,224.7,18.2,1912,3155.32
5643,3122985,K01949.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.349,0,1,0,0,0.993489,0.83,1.9694,24327,17.9,1914,3172.24
3680,9640907,K04172.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.08909,0.291,1.8599,141.7,1.28,1914,3167.63
8462,11904704,K07489.01,Unknown,CANDIDATE,CANDIDATE,0.999,0,0,0,0,0.565713,0.23,0.954,86.4,0.81,1917,3197.67
5131,6516874,K03824.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.916327,0.988,3.1427,96384,50.7,1917,3196.67
5878,7613246,K03062.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.769127,0.067,0.998,114.6,0.9,1917,3179.14
3883,2852941,K04298.01,Unknown,CANDIDATE,CANDIDATE,0.854,0,0,0,0,2.89495,0.191,3.254,45.8,1.16,1919,3204.25
8889,6531485,K06726.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.67699,1.223,1.69459,20506,37.5,1919,3192.15
80,2440757,K00792.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.43377,1.268,1.8868,1976.3,46.58,1920,3209.29
5280,7031066,K07803.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.566806,0.027,4.367,85.3,0.82,1920,3193.9
5613,7282154,K07830.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,0.566787,0.213,1.959,61.2,0.63,1920,3194.49
3815,10549924,K04214.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.008,0,0,1,0,0.715826,0.099,1.212,40.6,0.58,1920,3196.46
9118,7281217,K06851.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1,0.566811,0.982,6.19,200,1.49,1921,3220.92
5785,8111919,K02030.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.66498,0.987,1.7455,230.8,3.68,1921,3223.3
338,3228959,K01107.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.730946,1.169,4.32,250.2,17.12,1922,3248.17
7729,4489844,K06421.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.822315,0.447,3.3374,32.7,0.54,1922,3227.02
7467,5962716,K06640.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.80459,0.879,3.85009,137300,80.87,1923,3221.97
7596,9540450,K07187.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.07736,0.619,3.6713,311050,70.64,1925,3242.53
8006,12071006,K07511.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.09603,0.642,18.4531,901660,406.97,1925,3246.2
7679,4456622,K06417.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.751409,1.242,2.2974,17481,41.48,1926,3241.36
4151,7747457,K04561.01,Kepler-1613 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,1.51842,0.561,2.842,196.8,1.85,1926,3261.65
7702,8613446,K07069.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,1.01486,0.185,1.65,243,1.61,1928,3274.72
7414,6774408,K06766.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,1,0,0,0.854509,0.4204,3.723,13.7,0.35,1928,3269.09
3480,6685609,K00665.02,Kepler-207 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.61189,0.782,3.0792,101.1,1.72,1930,3267.98
6677,8255058,K05495.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,6.27989,1.244,5.5086,1514.6,196.78,1931,3281.24
6740,8432034,K05516.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.8362,0.56,3.7127,331280,65.64,1932,3299.29
3915,8308260,K04436.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.973161,0.034,0.864,138.3,1.22,1932,3303.84
4150,5282437,K04560.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,1,1,1,0.992799,1.3295,3.4878,1653,40.12,1933,3302.31
7629,5171707,K06532.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,0.813999,0.045,0.675,183.4,1.36,1933,3285.52
7077,6268722,K06026.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.005,0,1,0,0,2.63843,0.863,2.42989,48488,49.77,1933,3299.02
451,3765771,K01189.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2.78388,1.255,2.4546,903.9,67.17,1934,3304.55
1044,5474733,K01610.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.883778,0.605,1.6339,120.1,1.09,1934,3316.4
7714,10535807,K07337.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.48166,1.103,3.4913,59134,59.19,1935,3314.58
9153,3662635,K08243.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.939376,0.987,2.8424,100890,52.18,1936,3333.58
9440,5980061,K04817.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.63054,1.2,1.7407,239.6,21.07,1936,3333.18
4413,10342316,K04547.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.93377,1.142,7.023,125.8,16.3,1937,3343.62
8479,10867017,K07384.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.876941,0.386,1.296,73.5,0.85,1938,3332.14
4603,7870282,K04732.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.580725,0.137,2.071,105.2,0.85,1939,3355.68
5563,7117710,K07817.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.566796,0.322,2.324,26.7,0.46,1940,3349.38
6273,3848919,K05015.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.52363,0.549,3.45121,367100,52.26,1940,3324.98
7442,11251058,K07429.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,2.25285,1.043,3.069,60,8.61,1940,3351.24
3620,5306383,K04158.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.842336,0.266,1.519,80.1,0.9,1941,3367.24
7427,9328864,K07160.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.645851,0.476,1.2082,54.9,0.69,1941,3366.81
6557,8029848,K05463.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.20609,1.253,2.2272,1660.6,44.46,1941,3353.78
357,3218908,K01108.03,Kepler-770 d,CONFIRMED,CANDIDATE,1,0,0,0,0,4.15246,0.639,2.5755,223.4,7.62,1941,3354.56
7530,7741048,K06911.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.8434,0.489,1.7606,43.7,0.65,1941,3371.24
4465,9959494,K03205.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.33257,0.751,3.755,24.1,0.58,1941,3346.25
319,10319385,K01169.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,0.68921,0.154,1.6169,195,1.32,1943,3362.71
4144,7694615,K04489.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.631107,0.194,0.9942,49.2,0.63,1945,3367.19
7942,10743600,K07369.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.817023,0.843,2.974,167700,57.56,1947,3416.07
123,5115978,K00823.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,1.02844,1.5734,1.8606,8098,72.77,1947,3400.48
9306,8801316,K02956.01,Kepler-1394 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.93767,0.226,4.655,24.3,1.36,1947,3388.82
9171,10536177,K08025.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.933723,0.534,3.052,31.2,0.59,1949,3430.76
4341,5428471,K04671.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.754991,0.322,2.485,215.8,1.39,1949,3403.34
649,10485179,K01167.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.445275,0.639,2.276,254.7,1.21,1950,3419.7
1043,5308663,K01562.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.784513,1.234,2.4623,586,25.48,1952,3432.93
4337,7335972,K04599.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.579771,0.946,1.0377,467.9,2.4,1953,3425.06
7601,10363300,K07318.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.934926,0.905,3.1925,131940,58.67,1957,3455.76
2562,5717567,K02752.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.28762,0.819,0.821,36.5,0.87,1957,3450.59
9028,9529744,K01806.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,2.40456,0.97,7.4918,408.7,4.69,1958,3474.41
5811,8444552,K01769.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.589049,1.094,2.25397,61953,39.51,1959,3495.15
5235,6543683,K03769.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.19552,1.281,5.0834,8054.4,49.33,1959,3469.7
6389,8561192,K05544.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.74259,0.473,10.4143,680400,176.4,1960,3487.05
4299,12108364,K04592.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.705442,0.328,1.772,133.5,1.04,1960,3481.65
8029,5513822,K06590.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,1,1,0.755109,0.4041,2.619,23.2,0.47,1961,3494.52
5798,7777372,K03958.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.885124,0.708,3.3865,113.3,1.14,1961,3477.17
5718,8552587,K03941.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,1.06194,1.19,3.3177,337.9,24.17,1961,3479.87
3612,6592832,K04082.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.019,0,1,1,0,0.924821,0.401,2.594,122.4,1.1,1963,3514.31
8178,9963639,K07266.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,7.41854,0.053,1.451,14.7,0.81,1963,3511.86
5244,9784230,K03851.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.798197,0.67,2.22035,257620,62.38,1963,3497.4
5519,11568224,K03973.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.882132,0.968,6.8106,3620.9,8.13,1963,3510.31
335,3130300,K01105.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,5.76573,0.708,2.924,248,7.47,1964,3518.78
5134,3556229,K03899.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.79672,0.839,4.25304,167720,56.89,1964,3497.4
546,6047498,K01013.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.518727,1.199,1.252,714.1,19.07,1965,3537.27
3311,9552608,K00080.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,9.25057,1.234,3.6373,1039.5,96.08,1966,3530.57
2678,12643589,K00376.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.41163,0.853,1.0814,515.2,2.99,1966,3523.63
7645,7919653,K06932.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.10524,0.83,5.23595,94675,75.1,1966,3523.25
4137,2578017,K04629.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.592563,1.252,3.0869,1546.4,25.97,1967,3520.7
4332,4136659,K07683.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.913245,0.286,0.4931,47.8,0.77,1967,3541.46
4625,5282477,K04736.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.992799,1.219,3.5065,582.5,29.26,1967,3519.47
8046,8196180,K06990.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,3.67166,0.923,4.29947,129240,105.82,1967,3539.43
5595,5551504,K03989.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.20453,0.383,1.62,86.9,1.4,1968,3561.16
