rowid,kepoi_name,koi_period,koi_prad,koi_teq
766,K01375.01,321.212,0.0004036,-0.0004036
8293,K07551.01,321.242,3.5205e-05,-3.5205e-05
3993,K04322.02,321.551,0.01461,-0.01461
6849,K05851.01,322.222,0.008706,-0.008706
9123,K07725.01,322.484,0.0126,-0.0126
8969,K08100.01,322.507,0.02004,-0.02004
6776,K05904.01,322.545,0.006912,-0.006912
6498,K05447.01,322.557,3.5205e-05,-3.5205e-05
6840,K05848.01,323.159,0.005651,-0.005651
7502,K07439.01,323.257,0.01651,-0.01651
9412,K08173.01,323.665,0.02237,-0.02237
6709,K05505.01,323.772,0.02659,-0.02659
6050,K05334.01,323.972,0.002453,-0.002453
3770,K07653.01,324.18,0.02661,-0.02661
6613,K05356.01,326.366,3.5205e-05,-3.5205e-05
6073,K05313.01,326.37,0.005347,-0.005347
7279,K03401.02,326.671,0.01608,-0.01608
5974,K05047.01,326.706,0.01306,-0.01306
6115,K05085.01,327.063,0.01666,-0.01666
8390,K07911.01,328.048,0.04563,-0.04563
3026,K00433.02,328.24,0.0003583,-0.0003583
8324,K07591.01,328.322,0.01347,-0.01347
6120,K05091.01,328.848,0.02947,-0.02947
6147,K05097.01,329.715,0.08238,-0.08238
3226,K07624.01,330.025,0.007352,-0.007352
3001,K01353.03,330.072,0.006272,-0.006272
6177,K05230.01,330.738,0.008044,-0.008044
9536,K08195.01,330.809,0.02379,-0.02379
4256,K04583.01,330.906,0.006806,-0.006806
9152,K08242.01,331.555,0.01384,-0.01384
2880,K00351.01,331.597,0.0002459,-0.0002459
6730,K05385.01,331.709,0.02825,-0.02825
6556,K05843.01,331.782,3.5205e-05,-3.5205e-05
3801,K04283.01,331.815,0.03422,-0.03422
9369,K08165.01,331.926,0.01988,-0.01988
5490,K02322.01,332.75,0.04413,-0.04413
3808,K04418.01,333.038,0.01064,-0.01064
9128,K07988.01,333.486,0.004235,-0.004235
8968,K08099.01,333.716,3.5205e-05,-3.5205e-05
9011,K08212.01,334.874,0.02412,-0.02412
6741,K05517.01,335.431,0.02462,-0.02462
7193,K02086.04,335.563,0.03882,-0.03882
5153,K03827.01,337.378,0.003779,-0.003779
9329,K08270.01,338.007,0.0124,-0.0124
7320,K03507.01,338.201,0.05285,-0.05285
6488,K05699.01,339.181,0.01589,-0.01589
6160,K04978.01,339.19,0.01434,-0.01434
3621,K00142.02,339.429,3.5205e-05,-3.5205e-05
6364,K05541.01,339.634,0.008837,-0.008837
5705,K07845.01,341.015,0.02291,-0.02291
6598,K05603.01,341.558,0.004659,-0.004659
3960,K04176.01,342.315,0.008932,-0.008932
8372,K07601.01,342.553,9.734e-05,-9.734e-05
5937,K05286.01,342.831,0.008405,-0.008405
3935,K04378.01,343.42,0.04607,-0.04607
5976,K05049.01,343.498,0.02223,-0.02223
9239,K08256.01,343.564,0.02501,-0.02501
6761,K05396.01,344.062,0.02843,-0.02843
6836,K05844.01,344.961,0.006251,-0.006251
9324,K08160.01,345.128,0.009529,-0.009529
690,K01431.01,345.159,0.000426,-0.000426
7850,K06566.01,345.185,0.000104,-0.000104
8973,K08206.01,345.767,0.03129,-0.03129
7052,K00736.03,345.982,3.5205e-05,-3.5205e-05
9370,K08166.01,346.317,0.01771,-0.01771
8074,K02896.02,346.366,0.02039,-0.02039
6630,K05613.01,346.417,0.02027,-0.02027
7383,K07894.01,347.976,0.01268,-0.01268
6472,K05443.01,348.619,0.01473,-0.01473
6745,K05640.01,348.666,0.006518,-0.006518
9322,K08159.01,348.682,0.01087,-0.01087
6109,K04961.01,348.963,0.03016,-0.03016
4160,K04703.01,349.037,0.03261,-0.03261
3966,K04247.01,349.41,0.02589,-0.02589
5922,K05037.01,349.588,0.01254,-0.01254
6163,K04981.01,349.737,0.01162,-0.01162
7817,K07890.01,349.855,0.01389,-0.01389
8974,K08207.01,350.341,0.01714,-0.01714
9300,K08150.01,350.514,0.01813,-0.01813
6863,K05981.01,350.609,0.007818,-0.007818
9268,K07935.01,350.652,0.01298,-0.01298
3873,K04440.01,350.81,0.02337,-0.02337
6199,K05239.01,350.985,0.04173,-0.04173
8938,K08204.01,351.205,0.006986,-0.006986
6601,K05725.01,351.251,0.01422,-0.01422
6592,K05478.01,351.288,0.0001035,-0.0001035
8951,K07907.01,352.71,0.00774,-0.00774
9323,K08159.02,353.019,0.01111,-0.01111
9498,K08187.01,353.04,0.01321,-0.01321
6059,K05070.01,353.367,0.01621,-0.01621
4342,K04672.01,353.402,0.01843,-0.01843
6629,K05612.01,353.659,0.01369,-0.01369
6156,K05223.01,354.212,0.0108,-0.0108
5899,K05153.01,354.633,0.01025,-0.01025
3007,K02342.02,354.782,0.01105,-0.01105
9042,K08115.01,354.79,0.134,-0.134
2470,K02810.02,354.951,0.02817,-0.02817
3895,K04431.02,355.8,0.01246,-0.01246
6773,K05900.01,355.847,0.02086,-0.02086
6803,K05932.01,355.861,0.01729,-0.01729
5673,K03932.01,356.536,0.002534,-0.002534
6767,K05522.01,356.991,0.01524,-0.01524
4307,K04453.01,357.131,0.03863,-0.03863
6783,K05911.01,357.414,0.01235,-0.01235
6101,K05320.01,357.438,0.009596,-0.009596
6807,K05937.01,357.589,0.006462,-0.006462
6071,K05200.01,357.771,0.01451,-0.01451
4684,K07723.01,357.825,0.02036,-0.02036
4031,K04330.01,358.102,0.007266,-0.007266
6205,K04996.01,358.545,3.5205e-05,-3.5205e-05
4586,K04798.01,358.565,0.03422,-0.03422
9546,K04260.03,358.66,0.01099,-0.01099
9436,K08287.01,358.743,0.04849,-0.04849
4327,K04458.01,358.819,0.002746,-0.002746
9024,K07659.01,358.962,0.03624,-0.03624
9025,K07660.01,358.968,0.02922,-0.02922
5289,K03862.01,359.007,0.0177,-0.0177
6272,K05014.01,359.041,0.02106,-0.02106
4708,K01192.02,359.048,0.003846,-0.003846
4103,K04479.01,359.084,0.01663,-0.01663
3712,K04114.01,359.101,0.01126,-0.01126
5135,K03900.01,359.102,0.008157,-0.008157
4594,K04873.01,359.326,0.0149,-0.0149
9038,K08111.01,359.338,0.01173,-0.01173
7914,K06704.01,359.534,0.004341,-0.004341
8328,K07596.01,359.825,3.5205e-05,-3.5205e-05
6871,K05867.01,359.846,0.02754,-0.02754
6784,K05912.01,359.855,0.009453,-0.009453
6248,K05009.01,359.987,0.01209,-0.01209
4098,K04690.01,360.154,0.01287,-0.01287
3634,K04019.01,360.33,0.02018,-0.02018
7255,K00423.02,360.478,0.009877,-0.009877
6387,K05422.01,360.645,3.5205e-05,-3.5205e-05
3604,K04079.01,360.765,0.03217,-0.03217
6765,K05519.01,361.31,0.01209,-0.01209
4378,K04609.01,361.437,0.0176,-0.0176
8441,K07909.01,361.511,0.01022,-0.01022
5101,K07808.01,361.526,0.008157,-0.008157
3893,K04369.01,361.546,3.5205e-05,-3.5205e-05
9533,K08094.01,361.902,0.008898,-0.008898
3846,K04291.01,361.914,0.05101,-0.05101
6661,K05741.01,362.062,0.01788,-0.01788
6058,K05069.01,362.127,0.01648,-0.01648
9183,K08033.01,362.132,0.01297,-0.01297
8342,K05554.01,362.222,0.03126,-0.03126
6503,K05452.01,362.499,0.02211,-0.02211
4691,K04751.01,362.694,0.01607,-0.01607
8336,K07602.01,362.748,0.007962,-0.007962
9077,K08227.01,362.858,0.03497,-0.03497
7281,K00238.03,362.978,0.01599,-0.01599
9472,K07856.01,363.171,0.0271,-0.0271
9235,K08147.01,363.346,0.009103,-0.009103
3611,K04081.01,363.358,0.01792,-0.01792
3690,K04105.01,363.412,0.01446,-0.01446
9211,K08060.02,363.448,0.00411,-0.00411
3239,K00465.01,363.707,0.002787,-0.002787
8975,K08208.01,363.972,0.01144,-0.01144
4131,K04555.01,364.087,0.02594,-0.02594
5581,K07853.01,364.144,0.01874,-0.01874
6861,K05978.01,364.181,0.02235,-0.02235
8521,K07921.01,364.339,0.01451,-0.01451
9288,K08265.01,364.422,0.01675,-0.01675
6176,K05229.01,364.632,0.02708,-0.02708
5521,K03975.01,364.752,0.005117,-0.005117
6449,K05560.01,364.951,0.01238,-0.01238
9302,K08156.01,364.982,0.01103,-0.01103
4246,K04719.01,365.14,0.0162,-0.0162
3784,K04348.01,365.259,0.09592,-0.09592
9405,K07960.01,365.543,0.03785,-0.03785
9371,K08166.02,365.611,0.01978,-0.01978
6724,K05760.01,365.621,0.002917,-0.002917
9115,K08237.01,365.71,0.009703,-0.009703
6733,K05389.01,365.74,0.006529,-0.006529
4526,K04786.01,365.789,0.02622,-0.02622
5499,K03971.01,365.994,0.005071,-0.005071
8321,K07587.01,366.089,0.004884,-0.004884
3700,K04107.01,366.243,0.02104,-0.02104
9072,K08120.01,366.29,0.0111,-0.0111
3675,K04101.01,366.315,0.019,-0.019
6411,K05423.01,366.557,0.01821,-0.01821
6851,K05853.01,366.683,0.01066,-0.01066
6794,K05923.01,366.685,0.006668,-0.006668
7416,K07886.01,366.719,0.02095,-0.02095
9002,K08002.01,366.749,0.01903,-0.01903
9414,K08175.01,367.016,0.02084,-0.02084
3019,K05922.01,367.074,0.0195,-0.0195
9378,K08279.01,367.09,0.02281,-0.02281
4236,K04579.01,367.198,0.02275,-0.02275
6155,K05222.01,367.676,0.03193,-0.03193
6095,K05203.01,367.728,0.006233,-0.006233
4505,K04781.01,367.733,0.0138,-0.0138
9464,K08292.01,367.762,0.006747,-0.006747
9534,K08193.01,367.948,0.004787,-0.004787
3728,K04050.01,367.956,0.01419,-0.01419
4125,K04485.01,368.116,0.02058,-0.02058
4178,K04638.01,368.485,0.01787,-0.01787
6650,K05492.01,368.498,0.01506,-0.01506
9433,K08268.01,368.522,0.02554,-0.02554
4126,K04486.01,368.525,0.03054,-0.03054
8488,K05444.01,368.708,0.01406,-0.01406
3648,K04154.01,368.715,0.01478,-0.01478
6735,K05391.01,368.727,0.01932,-0.01932
4969,K01788.02,369.069,0.005928,-0.005928
3835,K04426.01,369.132,0.02649,-0.02649
9430,K07848.01,369.182,0.006711,-0.006711
9149,K08138.01,369.282,0.02512,-0.02512
5953,K05165.01,369.73,0.02032,-0.02032
4317,K04525.01,369.798,0.01122,-0.01122
3923,K04238.01,369.82,0.008895,-0.008895
6703,K05380.01,369.934,0.02925,-0.02925
6233,K05130.01,370.059,0.02027,-0.02027
9012,K08213.01,370.24,0.0205,-0.0205
6892,K05891.01,370.318,0.01194,-0.01194
4692,K04752.01,370.356,0.02818,-0.02818
9325,K08161.01,370.386,0.06746,-0.06746
6648,K05489.01,370.463,0.01502,-0.01502
4058,K04402.01,370.477,0.04523,-0.04523
4308,K04454.01,370.507,0.01789,-0.01789
4251,K04511.01,370.621,0.05182,-0.05182
6823,K05953.01,370.848,0.0109,-0.0109
3992,K04322.01,370.902,0.0115,-0.0115
6386,K05421.01,370.913,0.01344,-0.01344
9285,K08262.01,370.944,0.01256,-0.01256
9327,K08163.01,370.983,0.01232,-0.01232
5597,K07841.01,371.149,0.01888,-0.01888
9545,K03191.02,371.176,0.02868,-0.02868
6534,K05462.01,371.186,0.0169,-0.0169
9048,K08224.01,371.212,0.02212,-0.02212
9404,K07959.01,371.215,0.02407,-0.02407
9328,K08269.01,371.459,3.5205e-05,-3.5205e-05
9199,K08251.01,371.478,0.01721,-0.01721
6293,K05269.01,371.506,0.01167,-0.01167
9411,K08172.01,371.519,0.01579,-0.01579
6827,K05957.01,371.549,0.01617,-0.01617
6174,K05227.01,371.565,0.0139,-0.0139
4025,K04260.01,371.633,0.02201,-0.02201
7361,K06759.01,371.71,3.5205e-05,-3.5205e-05
9076,K08226.01,371.905,0.02426,-0.02426
5993,K05302.01,372.047,0.02087,-0.02087
9170,K08060.01,372.087,0.002379,-0.002379
9362,K07954.01,372.15,0.02752,-0.02752
5702,K04012.01,372.165,0.01298,-0.01298
6320,K05777.01,372.309,0.0178,-0.0178
3571,K04065.01,372.374,0.02021,-0.02021
4064,K04200.01,372.544,0.02406,-0.02406
4351,K04531.01,372.626,0.02684,-0.02684
3786,K04349.01,372.727,0.01691,-0.01691
5020,K07742.01,372.769,0.01185,-0.01185
3820,K04285.01,372.948,0.01716,-0.01716
8489,K05574.01,373.415,0.006181,-0.006181
4268,K04514.01,373.432,0.02455,-0.02455
4455,K04843.01,373.607,0.01688,-0.01688
4069,K04270.01,373.723,0.02118,-0.02118
9091,K08143.01,373.747,0.02036,-0.02036
4202,K04723.01,373.749,0.0362,-0.0362
8970,K08101.01,373.872,0.03763,-0.03763
9539,K08198.01,373.894,0.01661,-0.01661
6362,K05539.01,374.057,0.02385,-0.02385
7676,K06413.01,374.319,0.006991,-0.006991
6890,K05889.01,374.418,0.02951,-0.02951
8294,K07553.01,374.514,0.001812,-0.001812
8291,K07549.01,374.516,0.001454,-0.001454
3852,K04362.01,374.59,0.08595,-0.08595
6419,K05551.01,374.717,0.01344,-0.01344
9394,K08170.01,374.801,0.0105,-0.0105
8417,K05581.01,374.878,0.007791,-0.007791
4208,K04502.01,374.925,0.07208,-0.07208
8629,K07904.01,374.94,3.5205e-05,-3.5205e-05
9256,K08110.01,375.177,0.01661,-0.01661
9032,K08005.01,375.409,0.009458,-0.009458
6635,K05737.01,376.243,0.01399,-0.01399
9527,K07982.01,376.38,0.0468,-0.0468
6540,K05589.01,376.555,0.007955,-0.007955
6593,K05598.01,376.934,0.006116,-0.006116
6128,K05216.01,377.311,0.007296,-0.007296
8423,K07345.01,377.501,0.00877,-0.00877
9226,K07930.01,377.672,0.01947,-0.01947
7299,K03191.01,377.889,0.01213,-0.01213
9465,K08293.01,378.655,0.02276,-0.02276
6543,K05710.01,378.706,3.5205e-05,-3.5205e-05
6749,K05644.01,378.931,3.5205e-05,-3.5205e-05
3674,K04100.01,379.082,0.01775,-0.01775
3331,K07124.02,379.12,0.01623,-0.01623
9075,K08123.01,379.428,0.04297,-0.04297
8731,K05082.01,379.631,0.01486,-0.01486
4261,K04654.01,379.653,0.05023,-0.05023
9272,K08048.01,379.673,0.02319,-0.02319
9191,K08141.01,380.039,0.02266,-0.02266
9192,K08142.01,380.294,0.007902,-0.007902
6197,K05237.01,380.395,0.02229,-0.02229
4248,K04721.01,381.187,0.03419,-0.03419
6497,K05819.01,381.375,0.03635,-0.03635
9041,K08114.01,381.783,0.007263,-0.007263
4101,K00806.04,381.851,0.006519,-0.006519
9258,K08132.01,381.859,0.01402,-0.01402
8325,K07592.01,381.98,0.03982,-0.03982
4779,K07735.01,382.303,0.03096,-0.03096
8658,K07915.01,382.589,0.1096,-0.1096
3799,K04281.01,383.008,0.01354,-0.01354
4606,K04734.01,383.1,0.02789,-0.02789
6374,K05789.01,383.262,0.01329,-0.01329
3618,K07651.01,383.436,0.01393,-0.01393
7512,K06392.01,383.612,0.02732,-0.02732
8217,K06745.01,383.854,0.01802,-0.01802
9229,K08042.01,383.937,0.003647,-0.003647
965,K01356.01,384.026,3.5205e-05,-3.5205e-05
8967,K08097.01,384.098,0.02447,-0.02447
9476,K08294.01,384.356,0.003684,-0.003684
9169,K08046.01,384.377,0.01284,-0.01284
9078,K08228.01,384.558,0.005443,-0.005443
4474,K04848.01,384.696,0.01226,-0.01226
9160,K07016.01,384.848,0.007105,-0.007105
9390,K08231.01,384.923,0.03977,-0.03977
6035,K05068.01,385.292,0.01484,-0.01484
9395,K08191.01,385.397,0.02808,-0.02808
6376,K05791.01,385.593,0.006574,-0.006574
9375,K08276.01,385.859,0.005261,-0.005261
8977,K08209.01,385.972,0.0131,-0.0131
6882,K05880.01,386.224,3.5205e-05,-3.5205e-05
9403,K07958.01,386.354,0.01359,-0.01359
9541,K04385.02,386.371,0.008255,-0.008255
2979,K01289.02,386.398,0.0123,-0.0123
8586,K05767.01,386.599,0.01255,-0.01255
25,K00113.01,386.603,0.0001369,-0.0001369
6309,K05646.01,386.622,0.02355,-0.02355
9332,K08273.01,386.787,0.02948,-0.02948
4724,K04903.01,386.828,0.003553,-0.003553
5911,K03381.02,387.565,0.01282,-0.01282
6855,K05857.01,388.039,3.5205e-05,-3.5205e-05
6509,K05578.01,388.048,0.006305,-0.006305
9457,K08181.01,388.52,0.007934,-0.007934
6697,K05755.01,388.672,0.01203,-0.01203
4525,K04785.01,389.141,0.02672,-0.02672
6229,K05125.01,389.169,0.005426,-0.005426
5154,K03827.02,389.281,3.5205e-05,-3.5205e-05
5935,K05284.01,389.316,0.002493,-0.002493
9374,K08275.01,389.876,0.007194,-0.007194
6751,K05765.01,390.408,0.01843,-0.01843
9280,K08154.01,391.331,0.01716,-0.01716
9273,K08049.01,391.42,0.007121,-0.007121
6067,K05196.01,392.473,0.01002,-0.01002
3689,K04104.01,392.497,0.0266,-0.0266
7720,K07470.01,392.501,0.03343,-0.03343
8935,K08201.01,392.602,0.008911,-0.008911
8892,K05536.01,392.728,0.03037,-0.03037
6659,K05620.01,392.893,3.5205e-05,-3.5205e-05
9538,K08197.01,392.942,0.0153,-0.0153
3757,K04132.01,393.343,0.01576,-0.01576
6087,K05077.01,393.946,0.005322,-0.005322
4762,K07746.01,393.956,0.01994,-0.01994
754,K01439.01,394.625,0.0008171,-0.0008171
8690,K03554.01,394.678,4.739e-05,-4.739e-05
7183,K06152.01,395.073,0.01044,-0.01044
9180,K07923.01,395.131,0.02017,-0.02017
8976,K08208.02,395.238,0.02629,-0.02629
6771,K05897.01,395.943,0.02707,-0.02707
8695,K05312.01,396.049,0.006433,-0.006433
5955,K05167.01,396.349,0.007321,-0.007321
6475,K05567.01,397.396,0.0001727,-0.0001727
6688,K05626.01,397.499,0.003157,-0.003157
9079,K08229.01,397.727,0.02776,-0.02776
3984,K04249.01,397.737,0.01117,-0.01117
4270,K04515.01,397.738,0.0509,-0.0509
3792,K04210.01,398.41,0.01113,-0.01113
6818,K05948.01,398.513,0.0193,-0.0193
9496,K08185.01,398.717,0.02609,-0.02609
5806,K07847.01,399.376,0.0688,-0.0688
8797,K05002.01,399.497,0.02031,-0.02031
9200,K08253.01,400.115,0.04988,-0.04988
6212,K05121.01,401.387,0.01471,-0.01471
4719,K04830.01,401.591,0.02862,-0.02862
6424,K05557.01,401.732,0.01302,-0.01302
6342,K05660.01,402.21,0.01102,-0.01102
9242,K08259.01,402.275,0.02267,-0.02267
9148,K08137.01,402.415,0.01152,-0.01152
6597,K05602.01,403.163,0.009469,-0.009469
6325,K05402.01,403.564,3.5205e-05,-3.5205e-05
7246,K06168.03,404.702,0.005711,-0.005711
5936,K05285.01,405.321,0.028,-0.028
9363,K08063.01,405.355,0.01234,-0.01234
6893,K05893.01,405.63,0.02632,-0.02632
9531,K08092.01,405.654,0.02418,-0.02418
6454,K05565.01,406.297,0.01967,-0.01967
9208,K07763.01,406.457,0.01564,-0.01564
7149,K06239.01,406.496,0.007638,-0.007638
7542,K07179.01,407.147,0.05896,-0.05896
4028,K04328.01,407.594,0.02481,-0.02481
6671,K05370.01,407.976,0.01831,-0.01831
3902,K04233.01,409.245,0.1121,-0.1121
4723,K04902.01,409.386,0.02907,-0.02907
4703,K04898.01,409.878,0.0233,-0.0233
4618,K04880.01,410.117,0.02764,-0.02764
8435,K06604.01,410.885,0.0122,-0.0122
3896,K04432.01,410.994,0.03226,-0.03226
6667,K05747.01,411.447,0.005658,-0.005658
8306,K07566.01,411.54,3.5205e-05,-3.5205e-05
5916,K05030.01,411.897,0.01427,-0.01427
4548,K00806.05,412.042,0.006787,-0.006787
6447,K05438.01,412.228,0.006722,-0.006722
9087,K07703.01,413.519,0.01904,-0.01904
8322,K07589.01,414.45,0.0121,-0.0121
6353,K05408.01,415.749,0.006944,-0.006944
6805,K05935.01,416.879,3.5205e-05,-3.5205e-05
6474,K05446.01,416.95,0.01134,-0.01134
9351,K08164.01,417.829,0.001591,-0.001591
8798,K05126.01,418.044,0.007729,-0.007729
6198,K05238.01,419.213,0.0192,-0.0192
9491,K08085.01,419.262,0.02931,-0.02931
4569,K04796.01,419.46,0.1415,-0.1415
6013,K05184.01,419.752,0.01339,-0.01339
4403,K04687.01,419.929,0.02934,-0.02934
6848,K05973.01,419.934,0.04054,-0.04054
6014,K05185.01,419.959,0.06137,-0.06137
2910,K01232.02,419.975,3.5205e-05,-3.5205e-05
6086,K04959.01,420.929,8.628e-05,-8.628e-05
4902,K03541.01,421.428,2.879e-05,-2.879e-05
8554,K05502.01,421.982,0.01639,-0.01639
6786,K05914.01,422.255,0.007589,-0.007589
498,K01206.01,422.918,0.009327,-0.009327
9389,K08220.01,423.731,0.05731,-0.05731
9131,K07968.01,424.623,0.002303,-0.002303
6289,K05265.01,425.229,0.01294,-0.01294
6518,K05706.01,425.484,0.008623,-0.008623
6438,K05810.01,425.593,0.008384,-0.008384
9477,K08246.01,425.65,0.02019,-0.02019
6124,K05212.01,426.344,0.02321,-0.02321
6312,K05649.01,426.942,0.007556,-0.007556
4547,K04791.01,427.653,0.02449,-0.02449
8343,K05558.01,428.119,0.01906,-0.01906
4788,K03514.01,428.322,9.467e-05,-9.467e-05
6357,K05413.01,428.379,0.009399,-0.009399
9107,K08126.01,429.601,0.01792,-0.01792
9301,K08151.01,431.517,0.001091,-0.001091
7182,K06151.01,431.786,0.01936,-0.01936
6551,K05838.01,432.075,0.009611,-0.009611
9331,K08272.01,432.428,0.03739,-0.03739
9006,K08105.01,432.967,0.02819,-0.02819
9361,K07953.01,432.969,0.04634,-0.04634
9295,K07785.01,433.22,0.005076,-0.005076
6896,K05896.01,434.282,0.01843,-0.01843
7293,K03173.01,434.391,0.01074,-0.01074
5961,K05290.01,435.506,0.03899,-0.03899
6166,K05101.01,436.188,0.0255,-0.0255
6798,K05927.01,436.429,0.02402,-0.02402
7045,K04396.04,437.516,3.5205e-05,-3.5205e-05
6451,K05562.01,438.01,0.03162,-0.03162
5994,K05303.01,438.815,0.03031,-0.03031
6264,K05262.01,438.984,0.02088,-0.02088
8910,K07588.01,439.108,0.0005448,-0.0005448
8668,K06676.01,439.22,0.01354,-0.01354
6466,K05833.01,440.171,0.005765,-0.005765
9432,K08266.01,440.585,0.008262,-0.008262
5926,K05159.01,440.651,3.5205e-05,-3.5205e-05
5329,K03791.01,440.784,0.0009208,-0.0009208
8173,K07136.01,441.174,0.04754,-0.04754
6655,K05616.01,441.619,0.01945,-0.01945
3842,K04289.01,441.878,0.007177,-0.007177
9071,K08119.01,443.66,0.1137,-0.1137
6181,K04986.01,444.043,0.02842,-0.02842
6576,K05723.01,444.465,0.03203,-0.03203
6341,K05659.01,444.894,0.01725,-0.01725
7213,K02194.03,445.217,0.01812,-0.01812
6578,K05344.01,445.351,0.006276,-0.006276
9303,K08169.01,447.97,0.02949,-0.02949
4616,K04878.01,449.015,0.02055,-0.02055
9333,K08274.01,449.557,0.006341,-0.006341
4447,K04769.01,449.573,0.0185,-0.0185
6847,K05972.01,449.872,0.012,-0.012
8304,K07564.01,451.866,0.02203,-0.02203
8660,K04933.01,452.101,0.05407,-0.05407
6261,K05258.01,452.301,0.01505,-0.01505
6866,K05861.01,452.404,0.04807,-0.04807
8936,K08202.01,452.652,0.04704,-0.04704
6976,K06103.01,453.542,0.003501,-0.003501
9528,K07983.01,453.649,0.06725,-0.06725
6321,K05778.01,454.244,0.005224,-0.005224
6038,K05188.01,455.195,0.006771,-0.006771
7232,K02281.02,455.274,0.05654,-0.05654
9085,K06786.01,455.624,0.02622,-0.02622
9144,K08133.01,455.771,3.5205e-05,-3.5205e-05
9417,K08282.01,456.553,0.01288,-0.01288
6759,K05394.01,456.573,0.01174,-0.01174
6707,K05503.01,457.513,0.009104,-0.009104
7274,K03028.02,458.168,0.03153,-0.03153
6306,K05026.01,459.232,0.01418,-0.01418
6553,K05840.01,460.779,0.0145,-0.0145
9462,K08290.01,461.138,0.03463,-0.03463
6145,K05095.01,461.142,0.008529,-0.008529
3274,K07626.01,462.121,0.02005,-0.02005
7041,K06215.01,462.123,0.02137,-0.02137
6412,K05424.01,462.261,3.5205e-05,-3.5205e-05
9150,K08240.01,462.464,0.006953,-0.006953
6800,K05929.01,466.003,0.003145,-0.003145
8271,K07619.01,466.081,0.03212,-0.03212
6764,K05399.01,466.908,0.01194,-0.01194
6979,K06104.02,466.941,0.1497,-0.1497
7126,K07861.01,469.523,0.009531,-0.009531
6684,K05622.01,469.613,0.0143,-0.0143
6130,K05337.01,470.654,0.01034,-0.01034
6287,K05147.01,471.378,0.05813,-0.05813
6792,K05920.01,471.397,0.02199,-0.02199
5799,K07836.01,471.654,0.005469,-0.005469
6090,K05080.01,471.951,3.5205e-05,-3.5205e-05
9058,K07696.01,472.071,0.006206,-0.006206
8891,K05412.01,472.227,0.000123,-0.000123
9304,K08171.01,472.604,0.02868,-0.02868
9500,K08189.01,473.563,0.01833,-0.01833
5944,K04920.01,473.951,0.01737,-0.01737
6292,K05268.01,474.229,0.03071,-0.03071
6467,K05835.01,474.97,0.04683,-0.04683
7951,K01126.02,475.917,0.02827,-0.02827
6179,K05232.01,476.398,0.03404,-0.03404
8526,K05739.01,476.727,0.007039,-0.007039
6559,K05465.01,476.805,0.0275,-0.0275
6599,K05604.01,476.92,0.0164,-0.0164
6835,K05966.01,478.792,3.5205e-05,-3.5205e-05
8648,K07568.01,480.038,0.03725,-0.03725
6649,K05491.01,480.194,0.02043,-0.02043
8522,K05592.01,482.517,0.0201,-0.0201
8295,K07554.01,482.62,0.03127,-0.03127
4582,K07716.01,483.364,0.04975,-0.04975
6183,K04988.01,484.172,0.008306,-0.008306
6280,K05140.01,484.583,3.5205e-05,-3.5205e-05
7741,K06681.01,485.524,0.02646,-0.02646
6361,K05538.01,485.578,0.02657,-0.02657
6112,K04964.01,485.913,0.01563,-0.01563
7004,K06108.01,485.923,0.01167,-0.01167
6908,K03456.02,486.127,0.02185,-0.02185
8854,K06526.01,486.778,0.0197,-0.0197
8536,K07180.01,487.839,0.06753,-0.06753
9122,K07724.01,488.674,0.05879,-0.05879
9151,K08241.01,490.639,0.02229,-0.02229
